i,j,same_concept,MI,NMI
81,93,0,0.0799101135620161,0.03247327742087189
81,99,0,0.07573622578013883,0.032627676430453625
81,101,0,0.08954768801077954,0.03737700610900569
82,88,0,0.07142805935532424,0.02889238407721832
83,85,0,0.0784825950196366,0.031791715282771665
84,87,0,0.06557266450377322,0.0264093486281035
85,86,0,0.06191489285895293,0.025307911833478382
85,88,0,0.07108740512146769,0.028509387740330325
86,90,0,0.07708901372190063,0.03174682337067273
86,97,0,0.0797667686640502,0.033789559698414455
87,98,0,0.06776502578303689,0.027240945685025313
87,101,0,0.08626176307123266,0.03520804510132906
88,95,0,0.06660709243257651,0.026665836175749906
88,98,0,0.06584130270464482,0.026623830734609406
93,100,0,0.07836973184743469,0.03067414330220209
94,96,0,0.11229243762129446,0.044113486840719314
94,97,0,0.07150139622142979,0.029252475790287728
94,98,0,0.0788348860178762,0.0313793615664932
95,96,0,0.07654885669234755,0.029754083362720434
95,101,0,0.06886484744405581,0.02753703951273803
98,101,0,0.06142057561149507,0.02480681101266194
